business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours,city_clean,state_clean,category_list,matched_target_categories,is_target_business,is_operational_at_snapshot
P4E0Lv494T0OvvupBjvUIQ,Echo's,3200 Banks St,New Orleans,LA,70119,29.96592,-90.094675,4.0,86,0,"{""BikeParking"": ""True"", ""NoiseLevel"": ""'loud'"", ""HappyHour"": ""True"", ""RestaurantsTakeOut"": ""True"", ""RestaurantsAttire"": ""'casual'"", ""GoodForKids"": ""True"", ""RestaurantsTableService"": ""True"", ""RestaurantsPriceRange2"": ""2"", ""WiFi"": ""u'free'"", ""OutdoorSeating"": ""True"", ""Alcohol"": ""u'full_bar'"", ""DogsAllowed"": ""False"", ""HasTV"": ""False"", ""GoodForMeal"": ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", ""RestaurantsGoodForGroups"": ""True"", ""Caters"": ""True"", ""BusinessAcceptsCreditCards"": ""True"", ""WheelchairAccessible"": ""True"", ""RestaurantsReservations"": ""True"", ""RestaurantsDelivery"": ""False"", ""Ambience"": ""{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': True}"", ""BusinessParking"": ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Sandwiches, Restaurants, Bars, Bagels, Pizza, Breakfast & Brunch, Cocktail Bars, Nightlife, Food","{""Wednesday"": ""17:0-21:0"", ""Thursday"": ""17:0-21:0"", ""Friday"": ""17:0-22:0"", ""Saturday"": ""10:0-22:0"", ""Sunday"": ""10:0-21:0""}",New Orleans,LA,"[""Sandwiches"", ""Restaurants"", ""Bars"", ""Bagels"", ""Pizza"", ""Breakfast & Brunch"", ""Cocktail Bars"", ""Nightlife"", ""Food""]","[""Bars"", ""Cocktail Bars"", ""Food"", ""Nightlife"", ""Restaurants""]",True,False
y3ApB9iM9tlsksQJEANHkg,Serenitea-Relax,105 Tchoupitoulas St,New Orleans,LA,70130,29.950932,-90.0664106,2.5,10,1,"{""BusinessParking"": ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", ""BikeParking"": ""True"", ""RestaurantsPriceRange2"": ""2"", ""BusinessAcceptsCreditCards"": ""True"", ""ByAppointmentOnly"": ""False""}","Beauty & Spas, Massage, Massage Therapy, Health & Medical, Tea Rooms, Food, Coffee & Tea","{""Monday"": ""10:0-22:0"", ""Tuesday"": ""10:0-22:0"", ""Wednesday"": ""10:0-22:0"", ""Thursday"": ""10:0-22:0"", ""Friday"": ""10:0-22:0"", ""Saturday"": ""10:0-22:0"", ""Sunday"": ""10:0-22:0""}",New Orleans,LA,"[""Beauty & Spas"", ""Massage"", ""Massage Therapy"", ""Health & Medical"", ""Tea Rooms"", ""Food"", ""Coffee & Tea""]","[""Coffee & Tea"", ""Food""]",True,True
1FPChonc6BxH-qKXyFcq4w,The Herb Import,711 Saint Peter St,New Orleans,LA,70116,29.9582280704,-90.0650114982,4.0,10,1,"{""BikeParking"": ""True"", ""BusinessParking"": ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", ""RestaurantsPriceRange2"": ""2"", ""BusinessAcceptsCreditCards"": ""True""}","Specialty Food, Tobacco Shops, Health Markets, Food, Shopping, Vape Shops","{""Monday"": ""10:0-23:0"", ""Tuesday"": ""10:0-23:0"", ""Wednesday"": ""10:0-23:0"", ""Thursday"": ""10:0-23:0"", ""Friday"": ""10:0-23:0"", ""Saturday"": ""10:0-23:0"", ""Sunday"": ""10:0-23:0""}",New Orleans,LA,"[""Specialty Food"", ""Tobacco Shops"", ""Health Markets"", ""Food"", ""Shopping"", ""Vape Shops""]","[""Food"", ""Specialty Food""]",True,True
_YfdFmhYhaelhlQXoGCktA,Petite Amelie,900 Royal St,New Orleans,LA,70116,29.9597003,-90.0631485,4.0,150,0,"{""BikeParking"": ""True"", ""RestaurantsGoodForGroups"": ""False"", ""Caters"": ""True"", ""HasTV"": ""False"", ""BusinessParking"": ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", ""RestaurantsPriceRange2"": ""2"", ""OutdoorSeating"": ""False"", ""RestaurantsAttire"": ""u'casual'"", ""RestaurantsTakeOut"": ""True"", ""GoodForKids"": ""True"", ""NoiseLevel"": ""'average'"", ""RestaurantsReservations"": ""False"", ""Alcohol"": ""u'beer_and_wine'"", ""DogsAllowed"": ""False"", ""WiFi"": ""u'no'"", ""BusinessAcceptsCreditCards"": ""True"", ""GoodForMeal"": ""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", ""Ambience"": ""{'touristy': False, 'hipster': None, 'romantic': False, 'divey': False, 'intimate': None, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}"", ""RestaurantsDelivery"": ""True""}","Cafes, Sandwiches, Southern, Event Planning & Services, Venues & Event Spaces, Restaurants, Salad, American (New)","{""Monday"": ""0:0-0:0"", ""Tuesday"": ""8:0-18:0"", ""Wednesday"": ""8:0-18:0"", ""Thursday"": ""8:0-18:0"", ""Friday"": ""8:0-18:0"", ""Saturday"": ""8:0-18:0"", ""Sunday"": ""8:0-18:0""}",New Orleans,LA,"[""Cafes"", ""Sandwiches"", ""Southern"", ""Event Planning & Services"", ""Venues & Event Spaces"", ""Restaurants"", ""Salad"", ""American (New)""]","[""Cafes"", ""Restaurants"", ""Venues & Event Spaces""]",True,False
Z4PF4EtM12L7nwOHZHFJNA,Seed,1330 Prytania St,New Orleans,LA,70130,29.9390921,-90.0733445,4.0,967,1,"{""GoodForKids"": ""True"", ""RestaurantsReservations"": ""True"", ""RestaurantsGoodForGroups"": ""True"", ""BikeParking"": ""True"", ""OutdoorSeating"": ""True"", ""RestaurantsAttire"": ""'casual'"", ""BusinessParking"": ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", ""HasTV"": ""False"", ""Caters"": ""True"", ""DogsAllowed"": ""False"", ""Alcohol"": ""u'full_bar'"", ""BusinessAcceptsCreditCards"": ""True"", ""RestaurantsDelivery"": ""True"", ""GoodForMeal"": ""{u'breakfast': False, u'brunch': True, u'lunch': True, u'dinner': True, u'latenight': False, u'dessert': None}"", ""WheelchairAccessible"": ""True"", ""RestaurantsTableService"": ""True"", ""BusinessAcceptsBitcoin"": ""False"", ""RestaurantsPriceRange2"": ""2"", ""HappyHour"": ""True"", ""RestaurantsTakeOut"": ""True"", ""NoiseLevel"": ""u'average'"", ""WiFi"": ""u'free'"", ""Open24Hours"": ""False"", ""Ambience"": ""{u'divey': False, u'hipster': None, u'casual': True, u'touristy': False, u'trendy': None, u'intimate': None, u'romantic': False, u'classy': True, u'upscale': False}""}","Vegan, American (New), Restaurants, American (Traditional), Vegetarian, Breakfast & Brunch","{""Monday"": ""17:30-20:0"", ""Tuesday"": ""17:30-20:0"", ""Wednesday"": ""17:30-20:0"", ""Thursday"": ""17:30-20:0"", ""Friday"": ""17:30-20:0"", ""Saturday"": ""17:30-20:0"", ""Sunday"": ""17:30-20:0""}",New Orleans,LA,"[""Vegan"", ""American (New)"", ""Restaurants"", ""American (Traditional)"", ""Vegetarian"", ""Breakfast & Brunch""]","[""Restaurants""]",True,True
QW3Y7RWlDLqbmodWrd2rfA,Court Tavern Poboys,614 Bourbon St,New Orleans,LA,70130,29.9580276,-90.0660148,2.5,76,1,"{""RestaurantsAttire"": ""'casual'"", ""BusinessAcceptsCreditCards"": ""True"", ""RestaurantsGoodForGroups"": ""True"", ""Alcohol"": ""u'beer_and_wine'"", ""OutdoorSeating"": ""False"", ""NoiseLevel"": ""u'average'"", ""RestaurantsPriceRange2"": ""2"", ""RestaurantsTakeOut"": ""True"", ""Caters"": ""False"", ""RestaurantsDelivery"": ""False"", ""WiFi"": ""u'no'"", ""RestaurantsReservations"": ""False"", ""CoatCheck"": ""False"", ""BusinessParking"": ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", ""Music"": ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': None, 'live': False, 'video': False, 'karaoke': None}"", ""BikeParking"": ""False"", ""HasTV"": ""True"", ""GoodForKids"": ""True"", ""BestNights"": ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", ""Ambience"": ""{'touristy': None, 'hipster': False, 'romantic': False, 'divey': True, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': None}"", ""GoodForMeal"": ""{'dessert': False, 'latenight': None, 'lunch': None, 'dinner': None, 'brunch': False, 'breakfast': False}"", ""RestaurantsTableService"": ""False""}","Cajun/Creole, Bars, Sandwiches, Nightlife, Beer Bar, Restaurants","{""Monday"": ""5:0-22:0"", ""Tuesday"": ""5:0-22:0"", ""Wednesday"": ""5:0-22:0"", ""Thursday"": ""5:0-22:0"", ""Friday"": ""5:0-22:0"", ""Saturday"": ""5:0-22:0"", ""Sunday"": ""5:0-22:0""}",New Orleans,LA,"[""Cajun/Creole"", ""Bars"", ""Sandwiches"", ""Nightlife"", ""Beer Bar"", ""Restaurants""]","[""Bars"", ""Beer Bar"", ""Nightlife"", ""Restaurants""]",True,True
8mU6-jF9Pf5aF8K1zbszSA,Maypop Community Herb Shop,2701 St Claude Ave,New Orleans,LA,70117,29.9688812,-90.0489513447,4.5,10,1,"{""RestaurantsPriceRange2"": ""1"", ""ByAppointmentOnly"": ""False"", ""BikeParking"": ""False"", ""Caters"": ""False"", ""BusinessAcceptsCreditCards"": ""True"", ""RestaurantsDelivery"": ""True"", ""BusinessParking"": ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", ""DriveThru"": ""False"", ""BusinessAcceptsBitcoin"": ""False"", ""RestaurantsTakeOut"": ""True""}","Health & Medical, Specialty Food, Herbs & Spices, Food","{""Monday"": ""16:0-18:0"", ""Wednesday"": ""12:0-18:0"", ""Thursday"": ""12:0-18:0"", ""Friday"": ""12:0-18:0"", ""Saturday"": ""12:0-18:0"", ""Sunday"": ""12:0-18:0""}",New Orleans,LA,"[""Health & Medical"", ""Specialty Food"", ""Herbs & Spices"", ""Food""]","[""Food"", ""Specialty Food""]",True,True
Aiw98bl_AW38ROeChXuwxQ,Papa John's Pizza,3580 Holiday Drive Ste. 1,New Orleans,LA,70114,29.918858,-90.0163841,2.5,16,1,"{""Ambience"": ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", ""NoiseLevel"": ""u'quiet'"", ""RestaurantsTakeOut"": ""True"", ""Caters"": ""True"", ""Alcohol"": ""u'none'"", ""RestaurantsDelivery"": ""True"", ""RestaurantsAttire"": ""u'casual'"", ""OutdoorSeating"": ""False"", ""GoodForKids"": ""True"", ""RestaurantsGoodForGroups"": ""True"", ""RestaurantsReservations"": ""True"", ""RestaurantsPriceRange2"": ""1"", ""BusinessAcceptsCreditCards"": ""True""}","Restaurants, Pizza, Italian",,New Orleans,LA,"[""Restaurants"", ""Pizza"", ""Italian""]","[""Restaurants""]",True,True
4iKNV1ijEygUYWvx85w-jw,Empanola,7321 Freret St,New Orleans,LA,70118,29.94146,-90.12544,4.5,92,1,"{""BusinessAcceptsCreditCards"": ""True"", ""RestaurantsGoodForGroups"": ""True"", ""Caters"": ""True"", ""RestaurantsTakeOut"": ""True"", ""OutdoorSeating"": ""True"", ""WiFi"": ""'free'"", ""Ambience"": ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", ""HappyHour"": ""False"", ""BusinessParking"": ""{'garage': None, 'street': True, 'validated': None, 'lot': False, 'valet': False}"", ""GoodForKids"": ""True"", ""NoiseLevel"": ""u'quiet'"", ""RestaurantsPriceRange2"": ""2"", ""HasTV"": ""False"", ""GoodForMeal"": ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", ""RestaurantsTableService"": ""True"", ""RestaurantsReservations"": ""False"", ""RestaurantsDelivery"": ""True"", ""DogsAllowed"": ""True"", ""RestaurantsAttire"": ""'casual'""}","Empanadas, Southern, Latin American, Restaurants, Food","{""Monday"": ""11:30-20:30"", ""Tuesday"": ""11:30-20:30"", ""Wednesday"": ""11:30-20:30"", ""Thursday"": ""11:30-20:30"", ""Friday"": ""11:30-20:30"", ""Saturday"": ""11:30-20:30"", ""Sunday"": ""11:30-20:30""}",New Orleans,LA,"[""Empanadas"", ""Southern"", ""Latin American"", ""Restaurants"", ""Food""]","[""Food"", ""Restaurants""]",True,True
BK3KoKtev1h8e_GfmcD-iw,The Gallery Venue at Tomas Bistro,755 Tchoupitoulas,New Orleans,LA,70130,29.9451489,-90.0676513,4.0,237,1,"{""RestaurantsTakeOut"": ""False"", ""Ambience"": ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': True, 'trendy': False, 'upscale': False, 'casual': False}"", ""GoodForKids"": ""False"", ""Caters"": ""True"", ""Alcohol"": ""u'full_bar'"", ""OutdoorSeating"": ""False"", ""BusinessParking"": ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", ""RestaurantsAttire"": ""'dressy'"", ""RestaurantsReservations"": ""True"", ""RestaurantsDelivery"": ""False"", ""WiFi"": ""u'no'"", ""BusinessAcceptsCreditCards"": ""True"", ""RestaurantsGoodForGroups"": ""True"", ""HasTV"": ""False"", ""NoiseLevel"": ""u'average'"", ""RestaurantsPriceRange2"": ""3"", ""BikeParking"": ""False""}","Venues & Event Spaces, French, Event Planning & Services, Restaurants","{""Monday"": ""17:30-22:0"", ""Tuesday"": ""17:30-22:0"", ""Wednesday"": ""17:30-22:0"", ""Thursday"": ""17:30-22:0"", ""Friday"": ""17:30-23:0"", ""Saturday"": ""17:30-23:0"", ""Sunday"": ""17:30-22:0""}",New Orleans,LA,"[""Venues & Event Spaces"", ""French"", ""Event Planning & Services"", ""Restaurants""]","[""Restaurants"", ""Venues & Event Spaces""]",True,True
PVieWiYn8GK9GSLnNFmOyA,Morning Call Coffee Stand,56 Dreyfous Dr,New Orleans,LA,70124,29.9854452,-90.0951782,3.5,737,0,"{""NoiseLevel"": ""u'average'"", ""Ambience"": ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': True, 'trendy': False, 'upscale': False, 'casual': True}"", ""BusinessAcceptsCreditCards"": ""False"", ""GoodForKids"": ""True"", ""BikeParking"": ""True"", ""RestaurantsGoodForGroups"": ""True"", ""Caters"": ""False"", ""HasTV"": ""False"", ""DogsAllowed"": ""True"", ""WiFi"": ""'free'"", ""RestaurantsPriceRange2"": ""1"", ""RestaurantsTakeOut"": ""True"", ""GoodForMeal"": ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': True, 'breakfast': True}"", ""Alcohol"": ""u'none'"", ""RestaurantsDelivery"": ""False"", ""HappyHour"": ""False"", ""RestaurantsReservations"": ""False"", ""RestaurantsAttire"": ""u'casual'"", ""OutdoorSeating"": ""True"", ""RestaurantsTableService"": ""True"", ""BusinessParking"": ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Breakfast & Brunch, Coffee & Tea, Donuts, Restaurants, Food, Cafes","{""Monday"": ""0:0-0:0"", ""Tuesday"": ""0:0-0:0"", ""Wednesday"": ""0:0-0:0"", ""Thursday"": ""0:0-0:0"", ""Friday"": ""0:0-0:0"", ""Saturday"": ""0:0-0:0"", ""Sunday"": ""0:0-0:0""}",New Orleans,LA,"[""Breakfast & Brunch"", ""Coffee & Tea"", ""Donuts"", ""Restaurants"", ""Food"", ""Cafes""]","[""Cafes"", ""Coffee & Tea"", ""Food"", ""Restaurants""]",True,False
OZ0WENoroBhh-D9CAjDwrg,The Frenchmen Orleans at 519,519 Frenchmen St,New Orleans,LA,70116,29.9631102,-90.0573802,3.5,17,1,"{""WiFi"": ""u'free'"", ""BusinessAcceptsCreditCards"": ""True"", ""RestaurantsPriceRange2"": ""2""}","Hotels & Travel, Hotels, Event Planning & Services, Resorts, Vacation Rentals","{""Monday"": ""0:0-0:0"", ""Tuesday"": ""0:0-0:0"", ""Wednesday"": ""0:0-0:0"", ""Thursday"": ""0:0-0:0"", ""Friday"": ""0:0-0:0"", ""Saturday"": ""0:0-0:0"", ""Sunday"": ""0:0-0:0""}",New Orleans,LA,"[""Hotels & Travel"", ""Hotels"", ""Event Planning & Services"", ""Resorts"", ""Vacation Rentals""]","[""Hotels"", ""Resorts""]",True,True
S-UCCkjSycqYHdIgdU5PBg,Walgreens,1826 N Broad St,New Orleans,LA,70119,29.9825141,-90.0719269,2.5,10,1,"{""BikeParking"": ""True"", ""ByAppointmentOnly"": ""False"", ""BusinessAcceptsCreditCards"": ""True"", ""RestaurantsPriceRange2"": ""1"", ""DriveThru"": ""True"", ""Caters"": ""False"", ""RestaurantsDelivery"": ""False"", ""BusinessParking"": ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", ""RestaurantsTakeOut"": ""True""}","Cosmetics & Beauty Supply, Shopping, Food, Beauty & Spas, Photography Stores & Services, Convenience Stores, Drugstores","{""Monday"": ""8:0-22:0"", ""Tuesday"": ""8:0-22:0"", ""Wednesday"": ""8:0-22:0"", ""Thursday"": ""8:0-22:0"", ""Friday"": ""8:0-22:0"", ""Saturday"": ""8:0-22:0"", ""Sunday"": ""8:0-22:0""}",New Orleans,LA,"[""Cosmetics & Beauty Supply"", ""Shopping"", ""Food"", ""Beauty & Spas"", ""Photography Stores & Services"", ""Convenience Stores"", ""Drugstores""]","[""Food""]",True,True
n07XNC-z_uWZWG8xJZ8YfA,Stella's Donation Cafe and Coffee Shop,1923 Leonidas St,New Orleans,LA,70118,29.9561495,-90.1279653,5.0,11,0,"{""BusinessAcceptsCreditCards"": ""True"", ""RestaurantsTakeOut"": ""True"", ""RestaurantsPriceRange2"": ""1"", ""BikeParking"": ""True"", ""BusinessParking"": ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", ""WiFi"": ""'free'"", ""OutdoorSeating"": ""True""}","Food, Breakfast & Brunch, Restaurants, Desserts, Performing Arts, Arts & Entertainment, Coffee & Tea, Sandwiches","{""Tuesday"": ""7:30-15:0"", ""Wednesday"": ""7:30-15:0"", ""Thursday"": ""7:30-15:0"", ""Friday"": ""7:30-15:0"", ""Saturday"": ""7:30-15:0""}",New Orleans,LA,"[""Food"", ""Breakfast & Brunch"", ""Restaurants"", ""Desserts"", ""Performing Arts"", ""Arts & Entertainment"", ""Coffee & Tea"", ""Sandwiches""]","[""Coffee & Tea"", ""Desserts"", ""Food"", ""Restaurants""]",True,False
EiyCdQjYboFVuHsVOoq4Fw,Latrobe's On Royal,403 Royal St,New Orleans,LA,70130,29.9559008,-90.0669215,4.5,21,1,"{""RestaurantsGoodForGroups"": ""True"", ""RestaurantsPriceRange2"": ""4"", ""BusinessAcceptsCreditCards"": ""True"", ""RestaurantsTakeOut"": ""False"", ""RestaurantsDelivery"": ""False"", ""GoodForKids"": ""True"", ""Caters"": ""True"", ""WiFi"": ""u'no'"", ""OutdoorSeating"": ""False"", ""RestaurantsAttire"": ""u'dressy'"", ""NoiseLevel"": ""u'average'"", ""Ambience"": ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", ""RestaurantsReservations"": ""True"", ""BusinessParking"": ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", ""Alcohol"": ""u'full_bar'"", ""HasTV"": ""False""}","Event Planning & Services, Venues & Event Spaces, Party & Event Planning, American (New), Restaurants, Wedding Planning",,New Orleans,LA,"[""Event Planning & Services"", ""Venues & Event Spaces"", ""Party & Event Planning"", ""American (New)"", ""Restaurants"", ""Wedding Planning""]","[""Restaurants"", ""Venues & Event Spaces""]",True,True
_ljP8KWwMTSMOv_zGW6nBA,McDonald's,1901 Tchoupitoulas St,New Orleans,LA,70130,29.925115,-90.070156,1.5,13,1,"{""BusinessAcceptsCreditCards"": ""True"", ""OutdoorSeating"": ""False"", ""RestaurantsPriceRange2"": ""1"", ""RestaurantsAttire"": ""'casual'"", ""BusinessParking"": ""None"", ""GoodForKids"": ""True"", ""RestaurantsGoodForGroups"": ""False"", ""RestaurantsReservations"": ""False"", ""RestaurantsTakeOut"": ""True"", ""DriveThru"": ""True"", ""RestaurantsDelivery"": ""True"", ""Ambience"": ""None"", ""WiFi"": ""u'free'"", ""HasTV"": ""True"", ""GoodForMeal"": ""None""}","Food, Coffee & Tea, Fast Food, Burgers, Restaurants","{""Monday"": ""5:45-22:0"", ""Tuesday"": ""6:0-22:0"", ""Wednesday"": ""6:0-22:0"", ""Thursday"": ""6:0-22:0"", ""Friday"": ""6:0-22:0"", ""Saturday"": ""6:0-22:0"", ""Sunday"": ""6:0-22:0""}",New Orleans,LA,"[""Food"", ""Coffee & Tea"", ""Fast Food"", ""Burgers"", ""Restaurants""]","[""Coffee & Tea"", ""Food"", ""Restaurants""]",True,True
mfPb0TXKnhfjjvhbHBB-zw,Cannon's Restaurants,4141 Saint Charles Ave,New Orleans,LA,70115,29.926972,-90.0995949,3.5,8,0,"{""RestaurantsGoodForGroups"": ""True"", ""RestaurantsDelivery"": ""False"", ""OutdoorSeating"": ""False"", ""BusinessAcceptsCreditCards"": ""True"", ""GoodForKids"": ""True"", ""BusinessParking"": ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", ""RestaurantsAttire"": ""u'casual'"", ""RestaurantsReservations"": ""True"", ""RestaurantsPriceRange2"": ""3"", ""Alcohol"": ""u'full_bar'""}",Restaurants,,New Orleans,LA,"[""Restaurants""]","[""Restaurants""]",True,False
kXbzA3rrsW32N78rrLovgA,Anita's Restaurant,2122 Tulane Ave,New Orleans,LA,70112,29.9587817,-90.0846239,4.0,65,1,"{""RestaurantsReservations"": ""False"", ""BusinessAcceptsCreditCards"": ""False"", ""Alcohol"": ""'none'"", ""OutdoorSeating"": ""False"", ""GoodForKids"": ""True"", ""Caters"": ""False"", ""RestaurantsTakeOut"": ""True"", ""HasTV"": ""True"", ""RestaurantsGoodForGroups"": ""False"", ""RestaurantsAttire"": ""u'casual'"", ""NoiseLevel"": ""'average'"", ""RestaurantsPriceRange2"": ""1"", ""RestaurantsDelivery"": ""False"", ""WiFi"": ""u'no'"", ""BikeParking"": ""True"", ""RestaurantsTableService"": ""True"", ""WheelchairAccessible"": ""True"", ""Ambience"": ""{u'divey': None, u'hipster': False, u'casual': True, u'touristy': None, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}"", ""GoodForMeal"": ""{u'breakfast': True, u'brunch': True, u'lunch': True, u'dinner': None, u'latenight': None, u'dessert': None}"", ""BusinessParking"": ""{u'valet': False, u'garage': False, u'street': True, u'lot': True, u'validated': None}""}","Restaurants, American (Traditional), Breakfast & Brunch","{""Monday"": ""6:0-14:0"", ""Tuesday"": ""6:0-14:0"", ""Wednesday"": ""6:0-14:0"", ""Thursday"": ""6:0-14:0"", ""Friday"": ""22:0-5:0"", ""Saturday"": ""22:0-5:0"", ""Sunday"": ""6:30-14:0""}",New Orleans,LA,"[""Restaurants"", ""American (Traditional)"", ""Breakfast & Brunch""]","[""Restaurants""]",True,True
lcTR-NewLIrTTYwyAJJzUg,Subway,"3502 S Carrollton Ave, Ste K",New Orleans,LA,70118,29.9649693497,-90.1121672298,3.0,5,1,"{""RestaurantsReservations"": ""False"", ""BusinessAcceptsCreditCards"": ""True"", ""GoodForKids"": ""True"", ""OutdoorSeating"": ""False"", ""RestaurantsTakeOut"": ""True"", ""HasTV"": ""True"", ""RestaurantsGoodForGroups"": ""False"", ""Ambience"": ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", ""RestaurantsAttire"": ""u'casual'"", ""BusinessParking"": ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", ""BikeParking"": ""False"", ""RestaurantsPriceRange2"": ""1"", ""NoiseLevel"": ""u'quiet'"", ""Alcohol"": ""u'none'"", ""Caters"": ""True"", ""WiFi"": ""'no'"", ""RestaurantsDelivery"": ""True""}","Restaurants, Fast Food, Sandwiches","{""Monday"": ""0:0-0:0"", ""Tuesday"": ""10:0-18:0"", ""Wednesday"": ""8:0-16:0"", ""Thursday"": ""10:0-18:0"", ""Friday"": ""8:0-16:0"", ""Saturday"": ""10:0-18:0"", ""Sunday"": ""10:0-18:0""}",New Orleans,LA,"[""Restaurants"", ""Fast Food"", ""Sandwiches""]","[""Restaurants""]",True,True
Jd9sra_Gj_8tgL3NK_6Djw,Popeyes Louisiana Kitchen,4238 S Claiborne Ave,New Orleans,LA,70125,29.939947,-90.1018478,2.0,51,1,"{""HasTV"": ""False"", ""Caters"": ""False"", ""BikeParking"": ""False"", ""Ambience"": ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", ""GoodForKids"": ""True"", ""NoiseLevel"": ""'average'"", ""RestaurantsAttire"": ""u'casual'"", ""RestaurantsPriceRange2"": ""1"", ""RestaurantsReservations"": ""False"", ""RestaurantsGoodForGroups"": ""True"", ""Alcohol"": ""u'none'"", ""RestaurantsTakeOut"": ""True"", ""BusinessAcceptsCreditCards"": ""True"", ""GoodForMeal"": ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", ""RestaurantsDelivery"": ""True"", ""OutdoorSeating"": ""False"", ""BusinessParking"": ""{'garage': False, 'street': None, 'validated': False, 'lot': True, 'valet': False}"", ""WiFi"": ""u'free'""}","American (Traditional), Restaurants, Chicken Wings, Fast Food, Cajun/Creole","{""Monday"": ""10:0-0:0"", ""Tuesday"": ""10:0-0:0"", ""Wednesday"": ""10:0-0:0"", ""Thursday"": ""10:0-0:0"", ""Friday"": ""10:0-0:0"", ""Saturday"": ""10:0-0:0"", ""Sunday"": ""10:0-0:0""}",New Orleans,LA,"[""American (Traditional)"", ""Restaurants"", ""Chicken Wings"", ""Fast Food"", ""Cajun/Creole""]","[""Restaurants""]",True,True
qXjfSLBoS81kled6fTNX7Q,Nola Snow Snoballs,908 Harrison Ave,New Orleans,LA,70124,30.0039132232,-90.1034306735,3.5,16,1,"{""RestaurantsPriceRange2"": ""1"", ""BusinessAcceptsCreditCards"": ""False"", ""BusinessParking"": ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", ""WiFi"": ""u'no'"", ""Caters"": ""True"", ""DogsAllowed"": ""True"", ""BusinessAcceptsBitcoin"": ""False"", ""BikeParking"": ""True"", ""WheelchairAccessible"": ""True"", ""RestaurantsDelivery"": ""False"", ""RestaurantsTakeOut"": ""True""}","Ice Cream & Frozen Yogurt, Food, Shaved Ice, Desserts","{""Sunday"": ""11:0-21:0""}",New Orleans,LA,"[""Ice Cream & Frozen Yogurt"", ""Food"", ""Shaved Ice"", ""Desserts""]","[""Desserts"", ""Food""]",True,True
